rok,dziedzina,poczta,wojewodztwo,lng,lat
2012,grupa #06,Katowice,śląskie,19.023,50.276
2012,grupa #08,Kamesznica,śląskie,19.031,49.560
2012,grupa #08,Knurów,śląskie,18.644,50.212
2012,grupa #08,Mielec,podkarpackie,21.424,50.287
2012,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,grupa #08,Radom,mazowieckie,21.147,51.403
2012,grupa #04,Warszawa,mazowieckie,21.180,52.190
2012,grupa #04,Goleniów,zachodniopomorskie,14.828,53.564
2012,grupa #10,Tarnów,małopolskie,20.986,50.012
2012,grupa #15,Sulejówek,mazowieckie,21.269,52.252
2012,grupa #13,Puławy,lubelskie,21.969,51.416
2012,grupa #02,Mielec,podkarpackie,21.424,50.287
2012,grupa #10,Kluczbork,opolskie,18.218,50.972
2012,grupa #04,Giżycko,warmińsko-mazurskie,21.767,54.036
2012,grupa #10,Warszawa,mazowieckie,21.003,52.238
2012,grupa #04,Strzelce Opolskie,opolskie,18.227,50.518
2012,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2012,grupa #04,Ostrów Mazowiecka,mazowieckie,21.879,52.800
2012,grupa #01,Puławy,lubelskie,21.969,51.416
2012,grupa #04,Tarnowskie Góry,śląskie,18.863,50.424
2012,grupa #08,Zagórz,podkarpackie,22.273,49.494
2012,grupa #10,Kielce,świętokrzyskie,20.639,50.842
2012,grupa #04,Warszawa,mazowieckie,21.180,52.190
2012,grupa #02,Radomyśl Wielki,podkarpackie,21.261,50.209
2012,grupa #04,Błaszki,łódzkie,18.474,51.645
2012,grupa #01,Lutomiersk,łódzkie,19.182,51.779
2012,grupa #04,Gdańsk,pomorskie,18.611,54.387
2012,grupa #02,Warszawa,mazowieckie,21.012,52.230
2012,grupa #04,Zamość,kujawsko-pomorskie,17.721,52.995
2012,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,grupa #02,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,grupa #03,Andrychów,małopolskie,19.338,49.852
2012,grupa #04,Inowrocław,kujawsko-pomorskie,18.256,52.799
2012,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2012,grupa #03,Warszawa,mazowieckie,21.180,52.190
2012,grupa #12,Białystok,podlaskie,23.144,53.112
2012,grupa #04,Warszawa,mazowieckie,21.180,52.190
2012,grupa #02,Toruń,kujawsko-pomorskie,18.598,53.014
2012,grupa #07,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,grupa #04,Katowice,śląskie,19.023,50.276
2012,grupa #04,Gliwice,śląskie,18.671,50.294
2012,grupa #07,Gać,podkarpackie,22.384,50.023
2012,grupa #04,Żywiec,śląskie,19.182,49.691
2012,grupa #04,Łódź,łódzkie,19.452,51.801
2012,grupa #13,Siemiatycze,podlaskie,22.822,52.444
2012,grupa #10,Szczecin,zachodniopomorskie,14.667,53.377
2012,grupa #07,Wojaszówka,podkarpackie,21.711,49.777
2012,grupa #05,Łódź,łódzkie,19.472,51.772
2012,grupa #03,Łódź,łódzkie,19.472,51.772
2012,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2012,grupa #10,Warszawa,mazowieckie,21.180,52.190
2012,grupa #04,Warszawa Wesoła,mazowieckie,21.225,52.233
2012,grupa #04,Kędzierzyn-Koźle,,18.238,50.355
2012,grupa #10,Kraków,małopolskie,19.883,50.074
2012,grupa #02,Latchorzew,mazowieckie,20.842,52.252
2012,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2012,grupa #10,Warszawa,mazowieckie,20.952,52.273
2012,grupa #06,Słupsk,pomorskie,17.028,54.464
2012,grupa #04,Jasło,podkarpackie,21.472,49.745
2012,grupa #04,Biała Podlaska,lubelskie,23.145,52.039
2012,grupa #03,Dziećmorowice,dolnośląskie,16.349,50.775
2012,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2012,grupa #02,Józefów,mazowieckie,21.235,52.137
2012,grupa #10,Łódź,łódzkie,19.456,51.759
2012,grupa #14,Bieslko-Biała,śląskie,19.058,49.822
2012,grupa #03,Daszewice,wielkopolskie,16.934,52.304
2012,grupa #02,Zielona Góra,lubuskie,15.522,51.943
2012,grupa #13,Gdynia,pomorskie,18.509,54.526
2012,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2012,grupa #13,Słupsk,pomorskie,17.028,54.464
2012,grupa #02,Jasło,podkarpackie,21.472,49.745
2013,grupa #10,Przeworsk,podkarpackie,22.494,50.059
2013,grupa #02,Warszawa,mazowieckie,21.058,52.227
2013,grupa #10,Zgierz,łódzkie,19.406,51.855
2013,grupa #09,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #04,Morawica,świętokrzyskie,20.606,50.753
2013,grupa #04,Goleniów,zachodniopomorskie,14.828,53.564
2013,grupa #10,Obrzycko,wielkopolskie,16.526,52.687
2013,grupa #10,Kraków,małopolskie,19.943,50.062
2013,grupa #08,Ostrzeszów,wielkopolskie,17.935,51.427
2013,grupa #01,Kałuszyn,mazowieckie,20.854,52.456
2013,grupa #04,Iłża,mazowieckie,21.256,51.155
2013,grupa #10,Mykanów,,0.000,0.000
2013,grupa #09,Lubaczów,podkarpackie,23.139,50.156
2013,grupa #10,Gdańsk,pomorskie,18.611,54.387
2013,grupa #04,Gdańsk,pomorskie,18.611,54.387
2013,grupa #06,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #06,Krotoszyn,wielkopolskie,17.436,51.697
2013,grupa #10,Dąbrowa Górnicza,śląskie,19.360,50.343
2013,grupa #14,Krotoszyn,wielkopolskie,17.436,51.697
2013,grupa #09,Jarosław,podkarpackie,22.678,50.016
2013,grupa #10,Miszewko Strzałkowskie,,0.000,0.000
2013,grupa #01,Chełmiec,małopolskie,20.654,49.638
2013,grupa #06,Hrubieszów,lubelskie,23.891,50.805
2013,grupa #04,Leszno,wielkopolskie,16.594,51.842
2013,grupa #13,Żary,lubuskie,15.137,51.642
2013,grupa #10,Grajewo,podlaskie,22.455,53.647
2013,grupa #04,Gdynia,pomorskie,18.509,54.526
2013,grupa #10,Warszawa,mazowieckie,21.003,52.238
2013,grupa #01,Kaczorów gn. Bolków,dolnośląskie,15.959,50.910
2013,grupa #06,Końskie,świętokrzyskie,20.407,51.191
2013,grupa #16,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #10,Kraków,małopolskie,19.883,50.074
2013,grupa #10,Zarzecze,podkarpackie,22.130,50.494
2013,grupa #03,Rudzica,śląskie,18.864,49.864
2013,grupa #10,Suwałki,podlaskie,22.931,54.112
2013,grupa #12,Kielce,świętokrzyskie,20.639,50.842
2013,grupa #05,Łódź,łódzkie,19.472,51.772
2013,grupa #16,Sulechów-Krężoły,lubuskie,15.641,52.088
2013,grupa #08,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #04,Łódź,łódzkie,19.452,51.801
2013,grupa #07,Wałbrzych,dolnośląskie,16.274,50.771
2013,grupa #07,Łańcut,podkarpackie,22.257,50.078
2013,grupa #09,Tulce,wielkopolskie,17.136,52.340
2013,grupa #04,Brzeźnica,małopolskie,19.632,49.950
2013,grupa #04,Kraków,małopolskie,19.943,50.062
2013,grupa #12,Truskolasy,śląskie,18.829,50.860
2013,grupa #02,Warszawa,mazowieckie,20.952,52.273
2013,grupa #10,Ostrowiec Świętokrzyski,świętokrzyskie,21.385,50.930
2013,grupa #06,Chełm,lubelskie,23.471,51.143
2013,grupa #04,Katowice,śląskie,19.023,50.276
2013,grupa #09,Zielona Góra,lubuskie,15.522,51.943
2013,grupa #08,Kowale,pomorskie,18.562,54.309
2013,grupa #04,Tarnów,małopolskie,20.986,50.012
2013,grupa #10,Gdów,małopolskie,20.235,49.917
2013,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #04,Lubraniec,kujawsko-pomorskie,18.811,52.512
2013,grupa #06,Gdynia,pomorskie,18.509,54.526
2013,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #01,Łęknica,lubuskie,14.736,51.541
2013,grupa #06,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #10,Szczecinek,zachodniopomorskie,16.655,53.715
2013,grupa #01,Iwiec,kujawsko-pomorskie,18.097,53.527
2013,grupa #01,Iwiec,kujawsko-pomorskie,18.097,53.527
2013,grupa #16,Zabrze,śląskie,18.786,50.325
2013,grupa #04,Jasło,podkarpackie,21.472,49.745
2013,grupa #04,Katowice,śląskie,19.023,50.276
2013,grupa #07,Wolbórz,łódzkie,19.831,51.502
2013,grupa #06,Moryń,zachodniopomorskie,14.388,52.873
2013,grupa #03,Szczecin,zachodniopomorskie,14.667,53.377
2013,grupa #04,Biała Podlaska,lubelskie,23.145,52.039
2013,grupa #10,Warszawa,mazowieckie,21.180,52.190
2013,grupa #10,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2013,grupa #03,Grudziądz,kujawsko-pomorskie,18.754,53.484
2013,grupa #10,Warszawa,mazowieckie,21.180,52.190
2013,grupa #03,Warszawa,mazowieckie,21.180,52.190
2013,grupa #05,Deszczno,lubuskie,15.298,52.669
2013,grupa #03,Trzcianka,wielkopolskie,16.483,53.046
2013,grupa #06,Łubowo,wielkopolskie,17.469,52.537
2013,grupa #05,Kraków,małopolskie,19.943,50.062
2013,grupa #08,Grabów nad Pilicą,mazowieckie,21.235,51.730
2013,grupa #10,Tarnów,małopolskie,20.986,50.012
2013,grupa #14,Zielona Góra,lubuskie,15.522,51.943
2013,grupa #06,Lisewo,kujawsko-pomorskie,18.675,53.290
2013,grupa #07,Wojaszówka,podkarpackie,21.711,49.777
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #12,Jarosław,podkarpackie,22.678,50.016
2013,grupa #08,Dźwierzuty,warmińsko-mazurskie,20.973,53.705
2013,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #03,Łódź,łódzkie,19.472,51.772
2013,grupa #10,Tychy,śląskie,19.020,50.122
2013,grupa #04,Jawczyce,mazowieckie,20.762,52.250
2013,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2013,grupa #04,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #06,Korzybie,pomorskie,16.880,54.302
2013,grupa #14,Ząbkowice Śląskie,dolnośląskie,16.813,50.589
2013,grupa #10,Katowice,śląskie,19.023,50.276
2013,grupa #13,Łódź,łódzkie,19.452,51.801
2013,grupa #12,Rościszewo,mazowieckie,19.775,52.916
2013,grupa #07,Warszawa,mazowieckie,21.003,52.238
2013,grupa #04,Gaszyn,łódzkie,18.558,51.197
2013,grupa #04,Nowa Dęba,podkarpackie,21.750,50.411
2013,grupa #03,Gorlice,małopolskie,21.164,49.666
2013,grupa #10,Skarżysko Kamienna,świętokrzyskie,20.875,51.112
2013,grupa #06,Kłecko,wielkopolskie,17.401,52.635
2013,grupa #02,Radom,mazowieckie,21.147,51.403
2013,grupa #06,Łomża,podlaskie,22.059,53.178
2013,grupa #10,Tarnów,małopolskie,20.986,50.012
2013,grupa #13,Radom,mazowieckie,21.147,51.403
2013,grupa #05,Radom,mazowieckie,21.147,51.403
2013,grupa #10,Żory,śląskie,18.701,50.045
2013,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2013,grupa #16,Pilica,śląskie,19.683,50.487
2013,grupa #04,Bielsko-Biała,śląskie,19.058,49.822
2013,grupa #16,Wałbrzych,dolnośląskie,16.274,50.771
2013,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2013,grupa #10,Jelenia Góra,dolnośląskie,15.719,50.904
2013,grupa #10,Nowa Sól,lubuskie,15.717,51.803
2013,grupa #04,Wolsztyn,wielkopolskie,16.159,52.083
2013,grupa #06,Rudnik nad Sanem,podkarpackie,22.249,50.443
2013,grupa #06,Zabrze,śląskie,18.786,50.325
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #11,Warszawa,mazowieckie,21.003,52.238
2013,grupa #07,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #10,Kozy,śląskie,19.147,49.847
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #04,Hornówek,mazowieckie,20.823,52.283
2013,grupa #10,Marki,mazowieckie,21.104,52.321
2013,grupa #10,Ruda Śląska,śląskie,18.856,50.256
2013,grupa #06,Płośnica,warmińsko-mazurskie,20.012,53.278
2013,grupa #10,Orzesze,śląskie,18.776,50.144
2013,grupa #10,Warszawa,mazowieckie,21.003,52.238
2013,grupa #02,Jaworze,dolnośląskie,16.186,51.055
2013,grupa #10,Gdańsk,pomorskie,18.611,54.387
2013,grupa #01,Biłgoraj,lubelskie,22.722,50.541
2013,grupa #02,Osielsko,kujawsko-pomorskie,18.096,53.187
2013,grupa #10,Kraków,małopolskie,19.943,50.062
2013,grupa #05,Warszawa,mazowieckie,21.058,52.227
2013,grupa #10,Swarzędz,wielkopolskie,17.095,52.417
2013,grupa #03,Komańcza,podkarpackie,22.079,49.298
2013,grupa #04,Nadolice Małe,dolnośląskie,17.268,51.066
2013,grupa #04,Puszczykowo,wielkopolskie,16.849,52.287
2013,grupa #06,Białystok,podlaskie,23.144,53.112
2013,grupa #04,Gdynia,pomorskie,18.509,54.526
2013,grupa #06,Grudziądz,kujawsko-pomorskie,18.754,53.484
2013,grupa #06,Grudziądz,kujawsko-pomorskie,18.754,53.484
2013,grupa #07,Lubaczów,podkarpackie,23.139,50.156
2013,grupa #03,Krosno,podkarpackie,21.766,49.682
2013,grupa #12,Grudziądz,kujawsko-pomorskie,18.754,53.484
2013,grupa #07,Kraków,małopolskie,19.943,50.062
2013,grupa #05,Warszawa,mazowieckie,21.180,52.190
2013,grupa #04,Brzeźnica,małopolskie,19.632,49.950
2013,grupa #10,Tymbark,małopolskie,20.317,49.737
2013,grupa #07,Rzeszów,podkarpackie,22.058,50.032
2013,grupa #08,Radom,mazowieckie,21.147,51.403
2013,grupa #03,Zagórz,podkarpackie,22.273,49.494
2013,grupa #10,Elbląg,warmińsko-mazurskie,19.404,54.156
2013,grupa #04,Kraków,małopolskie,19.943,50.062
2013,grupa #05,Szamotuły,wielkopolskie,16.596,52.589
2013,grupa #07,Warszawa,mazowieckie,21.058,52.227
2013,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #07,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #10,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #04,Sękowa,małopolskie,21.228,49.604
2013,grupa #02,Kraków,małopolskie,19.883,50.074
2013,grupa #06,Rzeszów,podkarpackie,21.931,49.997
2013,grupa #12,Włocławek,kujawsko-pomorskie,19.068,52.648
2013,grupa #04,Włocławek,kujawsko-pomorskie,19.068,52.648
2013,grupa #10,Poznań,wielkopolskie,16.899,52.413
2013,grupa #08,Kowal,kujawsko-pomorskie,19.204,52.491
2013,grupa #05,Brzeżnica,lubuskie,15.424,51.717
2013,grupa #10,Radom,mazowieckie,21.147,51.403
2013,grupa #10,Swarzędz,wielkopolskie,17.095,52.417
2013,grupa #10,Kolbudy,pomorskie,18.463,54.257
2013,grupa #01,Lublin,lubelskie,22.543,51.261
2013,grupa #09,Działoszyce,świętokrzyskie,20.346,50.412
2013,grupa #02,Lublin,lubelskie,22.543,51.261
2013,grupa #01,Legionowo,mazowieckie,20.974,52.403
2013,grupa #04,Świętochłowice,śląskie,18.917,50.296
2013,grupa #08,Zielona Góra,lubuskie,15.522,51.943
2013,grupa #10,Marki,mazowieckie,21.104,52.321
2013,grupa #08,Tylicz,małopolskie,21.053,49.388
2013,grupa #01,Warszawa,mazowieckie,20.952,52.273
2013,grupa #08,Sierpc,mazowieckie,19.677,52.855
2013,grupa #10,Białystok,podlaskie,23.144,53.112
2013,grupa #07,Gorzów Wlkp.,lubuskie,15.237,52.733
2013,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2013,grupa #10,Racula,lubuskie,15.566,51.915
2013,grupa #01,Częstochowa,śląskie,19.120,50.812
2013,grupa #04,Ostrołęka,mazowieckie,21.559,53.088
2013,grupa #10,Oświęcim,małopolskie,19.210,50.034
2013,grupa #13,Kamień,małopolskie,19.596,50.003
2013,grupa #10,Radzyń Podlaski,lubelskie,22.622,51.783
2013,grupa #04,Bytom,śląskie,18.916,50.348
2013,grupa #04,Pawłowice,śląskie,18.674,49.965
2013,grupa #10,Pobiednik Mały,małopolskie,20.210,50.071
2013,grupa #06,Człuchów,pomorskie,17.359,53.667
2013,grupa #04,Przerośl,podlaskie,22.693,54.245
2013,grupa #09,Lubaczów,podkarpackie,23.139,50.156
2013,grupa #03,Kraków,małopolskie,19.883,50.074
2013,grupa #04,Warszawa,mazowieckie,21.180,52.190
2013,grupa #09,Olsztyn,warmińsko-mazurskie,20.469,53.761
2013,grupa #02,Kolno,podlaskie,21.921,53.436
2013,grupa #01,Lutomiersk,łódzkie,19.182,51.779
2013,grupa #02,Ropczyce,podkarpackie,21.605,50.056
2013,grupa #01,Nowy Sącz,małopolskie,20.715,49.617
2013,grupa #09,Gdańsk,pomorskie,18.611,54.387
2013,grupa #10,Mikołów,śląskie,18.904,50.179
2013,grupa #03,Gdynia,pomorskie,18.509,54.526
2013,grupa #01,Kraków,małopolskie,19.883,50.074
2013,grupa #16,Radoszyce,świętokrzyskie,20.253,51.078
2013,grupa #05,Jelenia Góra,dolnośląskie,15.719,50.904
2013,grupa #01,Jarocin,wielkopolskie,17.513,51.971
2013,grupa #02,Warszawa,mazowieckie,21.003,52.238
2013,grupa #03,Warszawa,mazowieckie,20.952,52.273
2013,grupa #03,Olsztyn,warmińsko-mazurskie,20.469,53.761
2013,grupa #07,Morawica,świętokrzyskie,20.606,50.753
2013,grupa #01,Warszawa,mazowieckie,20.952,52.273
2013,grupa #10,Piotrków Trybunalski,łódzkie,19.703,51.405
2013,grupa #05,Nysa,opolskie,17.330,50.482
2013,grupa #05,Łysomice,kujawsko-pomorskie,18.632,53.107
2013,grupa #04,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #06,Godkowo,warmińsko-mazurskie,19.889,54.078
2013,grupa #04,Warszawa,mazowieckie,20.952,52.273
2013,grupa #10,Sosnowiec,śląskie,19.176,50.267
2013,grupa #01,Czersk,pomorskie,17.999,53.789
2013,grupa #07,Piastów,mazowieckie,20.840,52.185
2013,grupa #09,Kraków,małopolskie,19.883,50.074
2013,grupa #08,Kielce,świętokrzyskie,20.639,50.842
2013,grupa #10,Jelenia Góra,dolnośląskie,15.719,50.904
2013,grupa #10,Bielsko-Biała,śląskie,19.058,49.822
2013,grupa #04,Bystra,śląskie,19.058,49.756
2013,grupa #16,Trzyciąż,małopolskie,19.795,50.307
2013,grupa #10,Racula,lubuskie,15.566,51.915
2013,grupa #03,Gdynia,pomorskie,18.509,54.526
2013,grupa #11,Łódź,łódzkie,19.456,51.759
2013,grupa #03,Poznań,wielkopolskie,16.899,52.413
2013,grupa #08,Nagoszyn,podkarpackie,21.430,50.139
2013,grupa #03,Łączna,świętokrzyskie,20.793,50.985
2013,grupa #10,Jaworzno,śląskie,19.274,50.205
2013,grupa #02,Mosina,wielkopolskie,16.849,52.234
2013,grupa #06,Elbląg,warmińsko-mazurskie,19.404,54.156
2013,grupa #05,Oleszyce,podkarpackie,23.007,50.162
2013,grupa #10,Wrocław,dolnośląskie,17.002,51.085
2013,grupa #03,Czarnowiec,,0.000,0.000
2013,grupa #03,Warszawa,mazowieckie,21.058,52.227
2013,grupa #06,Dobrzyń,opolskie,17.469,50.947
2013,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #06,Zawiercie,śląskie,19.417,50.488
2013,grupa #10,Skierniewice,łódzkie,20.158,51.955
2013,grupa #02,Warszawa,mazowieckie,21.012,52.230
2013,grupa #10,Domecko k. Opola,,0.000,0.000
2013,grupa #07,Tomaszów Lubelski,lubelskie,23.416,50.447
2013,grupa #04,Bukowiec,łódzkie,19.645,51.678
2013,grupa #10,Warszawa,mazowieckie,21.058,52.227
2013,grupa #07,Katowice,śląskie,19.023,50.276
2013,grupa #10,Legnica,dolnośląskie,16.155,51.207
2013,grupa #10,Nowa Sól,lubuskie,15.717,51.803
2013,grupa #10,Poznań,wielkopolskie,16.925,52.433
2013,grupa #01,Warszawa,mazowieckie,20.952,52.273
2013,grupa #05,Jelenia Góra,dolnośląskie,15.719,50.904
2013,grupa #01,Jelenia Góra,dolnośląskie,15.719,50.904
2013,grupa #10,Kraków,małopolskie,19.883,50.074
2013,grupa #04,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2013,grupa #07,Wałbrzych,dolnośląskie,16.274,50.771
2013,grupa #04,Kłobuck,śląskie,18.957,50.903
2013,grupa #08,Warka,mazowieckie,21.146,51.791
2013,grupa #10,Czyżówka,lubuskie,15.160,51.508
2013,grupa #02,Sosnowiec,śląskie,19.176,50.267
2013,grupa #01,Opoczno,łódzkie,20.279,51.375
2013,grupa #03,Nadarzyn,mazowieckie,20.808,52.087
2013,grupa #04,Legnica,dolnośląskie,16.155,51.207
2013,grupa #10,Wodzisław Śląski,śląskie,18.472,50.003
2013,grupa #06,Dąbrówno,warmińsko-mazurskie,20.000,53.471
2013,grupa #07,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #08,Zgierz,łódzkie,19.406,51.855
2013,grupa #02,Mielec,podkarpackie,21.424,50.287
2013,grupa #04,Ciechanów,mazowieckie,20.620,52.881
2013,grupa #04,Poznań,wielkopolskie,16.899,52.413
2013,grupa #06,Poznań,wielkopolskie,16.899,52.413
2013,grupa #10,Izabelin,mazowieckie,20.823,52.283
2013,grupa #10,Kobylanka,zachodniopomorskie,14.878,53.361
2013,grupa #08,Gliwice,śląskie,18.671,50.294
2013,grupa #03,Wrocław,dolnośląskie,17.029,51.103
2013,grupa #06,Rymanów Zdrój,podkarpackie,21.827,49.538
2013,grupa #11,Warszawa,mazowieckie,21.180,52.190
2013,grupa #04,Inowrocław,kujawsko-pomorskie,18.256,52.799
2013,grupa #02,Gliwice,śląskie,18.671,50.294
2013,grupa #08,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #10,Poznań,wielkopolskie,16.899,52.413
2013,grupa #12,Łódź,łódzkie,19.452,51.801
2013,grupa #08,Smolnica,śląskie,18.517,50.268
2013,grupa #06,Kielce,świętokrzyskie,20.639,50.842
2013,grupa #02,Ogrodzieniec,śląskie,19.548,50.457
2013,grupa #04,Ząbki,mazowieckie,21.108,52.287
2013,grupa #04,Bielsko Biała,śląskie,19.058,49.822
2013,grupa #04,Kowal,kujawsko-pomorskie,19.204,52.491
2013,grupa #07,Kościelisko,małopolskie,19.890,49.290
2013,grupa #06,Wola Krzysztoporska,łódzkie,19.543,51.378
2013,grupa #10,Koszalin,zachodniopomorskie,16.226,54.187
2013,grupa #06,Tomaszów Mazowiecki,łódzkie,20.009,51.531
2013,grupa #12,Brzeziny,łódzkie,19.708,51.787
2013,grupa #03,Słupsk,pomorskie,17.028,54.464
2013,grupa #08,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #10,Gdańsk,pomorskie,18.611,54.387
2013,grupa #13,Wielogłowy,małopolskie,20.693,49.678
2013,grupa #04,Końskie,świętokrzyskie,20.407,51.191
2013,grupa #10,Wymysłów,małopolskie,20.075,50.337
2013,grupa #07,Wałbrzych,dolnośląskie,16.274,50.771
2013,grupa #10,Wieliczka,małopolskie,20.065,49.987
2013,grupa #03,Oleśnica,dolnośląskie,17.390,51.213
2013,grupa #10,Katowice,śląskie,19.023,50.276
2013,grupa #07,Zator,małopolskie,19.433,49.985
2013,grupa #10,Częstochowa,śląskie,19.120,50.812
2013,grupa #03,Łódź,łódzkie,19.456,51.759
2013,grupa #10,Rybnik,śląskie,18.599,50.154
2013,grupa #02,Sucha,,0.000,0.000
2013,grupa #04,Ostrów Mazowiecka,mazowieckie,21.879,52.800
2013,grupa #08,Kołobrzeg,zachodniopomorskie,15.583,54.176
2013,grupa #05,Chęciny,świętokrzyskie,20.453,50.792
2013,grupa #13,Stryków,łódzkie,19.586,51.896
2013,grupa #08,Janów Lubelski,lubelskie,22.425,50.663
2013,grupa #05,Skórzewo,wielkopolskie,16.800,52.383
2013,grupa #04,Rzeszów,podkarpackie,22.058,50.032
2013,grupa #06,Jarosław,podkarpackie,22.678,50.016
2013,grupa #04,Gdańsk,pomorskie,18.611,54.387
2013,grupa #02,Toruń,kujawsko-pomorskie,18.598,53.014
2013,grupa #08,Knurów,śląskie,18.644,50.212
2013,grupa #10,Odolanów,wielkopolskie,17.661,51.600
2013,grupa #04,Opole,opolskie,17.977,50.673
2013,grupa #01,Polkowice,dolnośląskie,16.052,51.502
2013,grupa #10,Kraków,małopolskie,19.943,50.062
2013,grupa #10,Bielsko-Biała,śląskie,19.058,49.822
2013,grupa #10,Rawa Mazowiecka,łódzkie,20.256,51.766
2013,grupa #03,Wałbrzych,dolnośląskie,16.274,50.771
2013,grupa #11,Warszawa,mazowieckie,21.180,52.190
2013,grupa #10,Warszawa,mazowieckie,20.952,52.273
2013,grupa #02,Murowana Goślina,wielkopolskie,17.034,52.580
2013,grupa #04,Szamotuły,wielkopolskie,16.596,52.589
2013,grupa #06,Majdan Królewski,podkarpackie,21.788,50.366
2013,grupa #10,Kraków,małopolskie,19.943,50.062
2013,grupa #08,Kamesznica,śląskie,19.031,49.560
2013,grupa #10,Daleszyce,świętokrzyskie,20.781,50.808
2013,grupa #10,Kraków,małopolskie,19.943,50.062
2013,grupa #01,Kraków,małopolskie,19.943,50.062
2013,grupa #10,Białystok,podlaskie,23.144,53.112
2013,grupa #08,Skrzyszów,małopolskie,21.075,50.001
2013,grupa #04,Giżycko,warmińsko-mazurskie,21.767,54.036
2013,grupa #03,Rumia,pomorskie,18.388,54.571
2013,grupa #10,Rymanów,podkarpackie,21.868,49.576
2013,grupa #06,Inowrocław,kujawsko-pomorskie,18.256,52.799
2013,grupa #04,Wrocław,dolnośląskie,17.029,51.103
2013,grupa #05,Ostrów Wielkopolski,wielkopolskie,17.807,51.655
2013,grupa #09,Księżpol,lubelskie,22.743,50.413
2013,grupa #02,Gdynia,pomorskie,18.509,54.526
2013,grupa #10,Tychy,śląskie,19.020,50.122
2013,grupa #03,Kraków,małopolskie,19.943,50.062
2013,grupa #04,Dywity,warmińsko-mazurskie,20.488,53.894
2013,grupa #10,Ożarów Mazowiecki,mazowieckie,20.797,52.210
2013,grupa #04,Bolesławiec,dolnośląskie,15.566,51.266
2013,grupa #06,Dobra,zachodniopomorskie,14.396,53.488
2013,grupa #04,Warszawa,mazowieckie,21.180,52.190
2013,grupa #01,Pruszków,mazowieckie,20.823,52.158
2013,grupa #03,Sanok,podkarpackie,22.206,49.555
2013,grupa #01,Zawonia,dolnośląskie,17.223,51.320
2013,grupa #10,Olsztyn,warmińsko-mazurskie,20.469,53.761
2013,grupa #10,Kalisz,wielkopolskie,18.085,51.767
2013,grupa #06,Skarżysko-Kamienna,świętokrzyskie,20.875,51.112
2013,grupa #02,Niedrzwica Duża,lubelskie,22.387,51.109
2013,grupa #14,Kielce,świętokrzyskie,20.639,50.842
2013,grupa #10,Pamiątkowo,wielkopolskie,16.697,52.561
2013,grupa #16,Szczecin,zachodniopomorskie,14.590,53.469
2013,grupa #05,Dąbków,,0.000,0.000
2013,grupa #10,Pabianice,łódzkie,19.358,51.657
2013,grupa #01,Poniatowa,lubelskie,22.099,51.199
2013,grupa #08,Świętochłowice,śląskie,18.917,50.296
2013,grupa #10,Kluczbork,opolskie,18.218,50.972
2013,grupa #13,Jasło,podkarpackie,21.472,49.745
2013,grupa #03,Boguchwała,podkarpackie,21.931,49.997
